TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,351883,351883,1,Área De Proteção Ambiental Serra Geral De Goiás,Área De Proteção Ambiental Serra Geral De Goiás,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,444.106108776564,441.46839882,444.106108776564,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Reported,Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,478425,478425,1,Reserva Extrativista Prainha Do Canto Verde,Reserva Extrativista Prainha Do Canto Verde,Reserva Extrativista,Extractive Reserve,National,VI,Not Applicable,2,0,294.723515885853,298.049938699,299.988327831192,Not Reported,0,Designated,2009,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-CE,BRA,BRA
Polygon,555576309,555576309,1,Reserva Particular Do Patrimônio Natural Fazenda Sambaiba,Reserva Particular Do Patrimônio Natural Fazenda Sambaiba,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,1.18899148907847,1.1834265026,1.18899148907847,Not Applicable,0,Designated,2008,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576310,555576310,1,Reserva Particular Do Patrimônio Natural Fazenda Santa Sofia,Reserva Particular Do Patrimônio Natural Fazenda Santa Sofia,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,80.9826869790037,80.5628773803,80.9826869790037,Not Applicable,0,Designated,1999,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,555576311,555576311,1,Reserva Particular Do Patrimônio Natural Peugeot-Onf-Brasil,Reserva Particular Do Patrimônio Natural Peugeot-Onf-Brasil,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,17.7140466590067,17.602763994,17.7140466590067,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Secretaria de Estado do Meio Ambiente de Mato Grosso,Not Reported,State Verified,1802,BR-MT,BRA,BRA
Polygon,478468,478468,1,Apa Da Orla Marítima Da Baía De Sepetiba,Apa Da Orla Marítima Da Baía De Sepetiba,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,2,0,3.2990676038646,116.118367158,116.66148458559,Not Reported,0,Designated,1988,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente do Rio de Janeiro - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555599974,555599974,1,Reserva Particular Do Patrimônio Natural Reserva Fazenda Bonito De Cima Vii,Reserva Particular Do Patrimônio Natural Reserva Fazenda Bonito De Cima Vii,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,1.3679040710389,1.36790410876602,1.3679040710389,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576487,555576487,1,Parque Natural Municipal Estoril - Virgílio Simionato,Parque Natural Municipal Estoril - Virgílio Simionato,Parque,Park,National,Not Reported,Not Applicable,0,0,0.385065387386746,0,0.385065387386746,Not Applicable,0,Designated,2013,Sub-national ministry or agency,Not Reported,Prefeitura Municipal de São Bernardo do Campo - Secretaria de Gestão Ambiental / SP,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,351788,351788,1,Floresta Nacional Do Araripe-Apodi,Floresta Nacional Do Araripe-Apodi,Floresta,Forest,National,VI,Not Applicable,0,0,391.716114795081,389.194669164,391.716114795081,Not Applicable,0,Designated,1946,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-CE,BRA,BRA
Polygon,478467,478467,1,Apa Do Morro Do Silvério,Apa Do Morro Do Silvério,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,1.50870337574906,1.50168148522,1.50870337574906,Not Applicable,0,Designated,1999,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente do Rio de Janeiro - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576317,555576317,1,Area De Proteção Ambiental Do Rio Guandu,Area De Proteção Ambiental Do Rio Guandu,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,746.479693525649,742.957508713,746.479693525649,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,352219,352219,1,Parque Estadual De Monte Alegre,Parque Estadual De Monte Alegre,Parque,Park,National,II,Not Applicable,0,0,56.8116222279739,56.4322698269,56.8116222279739,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Reported,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará,Not Reported,State Verified,1802,BR-PA,BRA,BRA
Polygon,555576313,555576313,1,Rppn Sitio Manaca,Rppn Sitio Manaca,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0.252214419006353,0.251028051971,0.252214419006353,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,478445,478445,1,Parque Natural Municipal Darke De Mattos,Parque Natural Municipal Darke De Mattos,Parque,Park,National,II,Not Applicable,0,0,0.00511364270685043,0.0704544589861,0.070786624537925,Not Applicable,0,Designated,1975,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente do Rio de Janeiro - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,352217,352217,1,Reserva De Desenvolvimento Sustentável Pucuruí - Ararão,Reserva De Desenvolvimento Sustentável Pucuruí - Ararão,Reserva de Desenvolvimento Sustentável,Sustainable Development Reserve,National,V,Not Applicable,0,0,293.599016159781,291.674698917,293.599016159781,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Reported,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará,Not Reported,State Verified,1802,BR-PA,BRA,BRA
Polygon,478562,478562,1,Parque Estadual Do Descoberto,Parque Estadual Do Descoberto,Parque,Park,National,II,Not Applicable,0,0,19.4370848425413,19.3261421262,19.4370848425413,Not Applicable,0,Designated,2005,Sub-national ministry or agency,Not Reported,Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás,Not Reported,State Verified,1802,BR-GO,BRA,BRA
Polygon,555576314,555576314,1,Área De Proteção Ambiental De Sepetiba Ii,Área De Proteção Ambiental De Sepetiba Ii,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,1.72470175138977,1.71665410905,1.72470175138977,Not Applicable,0,Designated,2004,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,478580,478580,1,Parque Estadual Caminho Dos Gerais,Parque Estadual Caminho Dos Gerais,Parque,Park,National,II,Not Applicable,0,0,565.423563127331,562.197405782,565.423563127331,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576231,555576231,1,Área De Proteção Ambiental Serra Dona Francisca,Área De Proteção Ambiental Serra Dona Francisca,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,406.581528362498,404.917697977,406.581528362498,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente de Joinville - SC,Not Reported,State Verified,1802,BR-SC,BRA,BRA
Polygon,555576316,555576316,1,Estação Ecológica Rio Flor Do Prado,Estação Ecológica Rio Flor Do Prado,Estação Ecológica,Ecological Station,National,Not Reported,Not Applicable,0,0,85.9093042902987,85.3533074004,85.9093042902987,Not Applicable,0,Designated,2003,Sub-national ministry or agency,Not Reported,Secretaria de Estado do Meio Ambiente de Mato Grosso,Not Reported,State Verified,1802,BR-MT,BRA,BRA
Polygon,555576319,555576319,1,Parque Estadual Do Itinguçu,Parque Estadual Do Itinguçu,Parque,Park,National,Not Reported,Not Applicable,0,0,1.25693557844439,50.3806217084,50.6039555194558,Not Applicable,0,Designated,2013,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555599975,555599975,1,Parque Nacional Guaricana,Parque Nacional Guaricana,Parque,Park,National,II,Not Applicable,0,0,494.933268251818,494.933268122692,494.933268251818,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PR,BRA,BRA
Polygon,352029,352029,1,Parque Estadual Dos Pirineus,Parque Estadual Dos Pirineus,Parque,Park,National,II,Not Applicable,0,0,28.5374385546872,28.374629478,28.5374385546872,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás,Not Reported,State Verified,1802,BR-GO,BRA,BRA
Polygon,555576322,555576322,1,Reserva Particular Do Patrimônio Natural Chalé Club Do Alambary,Reserva Particular Do Patrimônio Natural Chalé Club Do Alambary,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0.0244535928302865,0.0243373922152,0.0244535928302865,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,19450,19450,1,Parque Estadual Do Bacanga,Parque Estadual Do Bacanga,Parque,Park,National,II,Not Applicable,0,0,26.4020319008979,26.2261891953,26.4020319008979,Not Applicable,0,Designated,1980,Sub-national ministry or agency,Not Reported,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhão,Not Reported,State Verified,1802,BR-MA,BRA,BRA
Polygon,555600054,555600054,1,Reserva Particular Do Patrimônio Natural Esperança,Reserva Particular Do Patrimônio Natural Esperança,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,5.55156253027227,5.55156247434489,5.55156253027227,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RN,BRA,BRA
Polygon,555576324,555576324,1,Parque Estadual Do Rio Vermelho,Parque Estadual Do Rio Vermelho,Parque,Park,National,Not Reported,Not Applicable,0,0,0.748290717677434,15.4004794146,15.4598412119775,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Fundação de Meio Ambiente de Santa Catarina,Not Reported,State Verified,1802,BR-SC,BRA,BRA
Polygon,555600055,555600055,1,Área De Proteção Ambiental Estadual Do Piraquara,Área De Proteção Ambiental Estadual Do Piraquara,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,90.149533429356,90.1495335315417,90.149533429356,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Reported,Instituto Ambiental do Paraná,Not Reported,State Verified,1802,BR-PR,BRA,BRA
Polygon,478524,478524,1,Área De Proteção Ambiental De São Desidério,Área De Proteção Ambiental De São Desidério,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,110.368183042958,109.698359455,110.368183042958,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555576325,555576325,1,Parque Nacional Marinho Das Ilhas Dos Currais,Parque Nacional Marinho Das Ilhas Dos Currais,Parque,Park,National,Not Reported,Not Applicable,2,0,13.4673668017586,13.5970097762,13.6539409610153,Not Reported,0,Designated,2013,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PR,BRA,BRA
Polygon,478553,478553,1,Estação Ecológica Do Barreiro Rico,Estação Ecológica Do Barreiro Rico,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,0,0,2.79968575935526,2.78650348837,2.79968575935526,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,478461,478461,1,Apa Do Morro Do Leme,Apa Do Morro Do Leme,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,1,0,0.752089283412676,1.23520055925,1.2409886142328,Not Reported,0,Designated,1990,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente do Rio de Janeiro - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,351901,351901,1,Área De Proteção Ambiental Jalapão,Área De Proteção Ambiental Jalapão,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,1357.98657497531,1349.50149861,1357.98657497531,Not Applicable,0,Designated,2000,Sub-national ministry or agency,Not Reported,Instituto Natureza do Tocantins,Not Reported,State Verified,1802,BR-TO,BRA,BRA
Polygon,351902,351902,1,Área De Proteção Ambiental Lago De Palmas,Área De Proteção Ambiental Lago De Palmas,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,642.614351180359,638.590315785,642.614351180359,Not Applicable,0,Designated,1999,Sub-national ministry or agency,Not Reported,Instituto Natureza do Tocantins,Not Reported,State Verified,1802,BR-TO,BRA,BRA
Polygon,555576326,555576326,1,Monumento Natural Estadual Várzea Da Lapa,Monumento Natural Estadual Várzea Da Lapa,Monumento Natural,Natural Monument,National,Not Reported,Not Applicable,0,0,0.236671094752882,0.235441836695,0.236671094752882,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555576331,555576331,1,Reserva Particular Do Patrimônio Natural Rancho Tucano,Reserva Particular Do Patrimônio Natural Rancho Tucano,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0.300194533274679,0.298705073708,0.300194533274679,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
